demo,demo1,demo2,demo3,demo4,demo5,demo6,demo7,demo8,demo9,dv0,dv1,dv2,dv3,dv4,dv5,dv6,dv7,dv8,dv9,class,reg_target
0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,3.0,-159.1885023
0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,3.0,-141.0166829
1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,3.0,-359.1205868
0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,3.0,182.18865580000002
1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,3.0,209.310968
0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,3.0,215.70118340000002
1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,3.0,59.57116886
1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,3.0,219.5622932
0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,3.0,-14.85076342
0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,3.0,-85.94964826
1,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,3.0,-155.8213708
1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,3.0,-241.8563945
1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0,3.0,-72.78511924
1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,3.0,-171.4678609
1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,3.0,-200.0114138
0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,3.0,137.7548831
0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,3.0,59.12636256
1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,3.0,-60.42410600000001
1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,3.0,82.65793804
0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,3.0,107.38994040000001
1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,3.0,58.12214748
0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,3.0,26.82918703
1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,3.0,-147.2259867
1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,3.0,13.96003846
0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,3.0,-109.5695783
0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,3.0,324.23616580000004
0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,3.0,-162.36197919999998
0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,3.0,273.3519658
1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,3.0,-46.63163724
0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,3.0,12.34982213
0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,1,3.0,-77.85196640000001
0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,3.0,35.46075663
0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,3.0,67.72798976
1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,3.0,-253.69395640000002
0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,0,3.0,178.55194369999998
0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1,3.0,106.33222549999999
1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,1,1,3.0,-210.9804665
0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,3.0,43.1649984
0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,3.0,-23.71652412
1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,3.0,96.02070093
0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,3.0,63.21963923
1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,3.0,-85.99648712
0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,3.0,-183.5475719
0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,3.0,-125.1772416
1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,3.0,75.631171
1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3.0,114.9944607
0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,3.0,-174.76779309999998
0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,3.0,31.63281305
1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1,0,3.0,-15.69191982
0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,3.0,-64.25256176
1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,3.0,16.13404289
1,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,3.0,-56.96349969
1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,3.0,-13.9429706
1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,3.0,72.50796435
1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,3.0,-3.1267050910000003
0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3.0,0.604323776
0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,3.0,-0.27740787699999997
1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,3.0,-55.17118086
1,1,0,0,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,3.0,140.1240893
1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,3.0,-110.5869777
1,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,3.0,14.78201425
0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,3.0,-20.37407623
1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0,3.0,-52.47846784
0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,3.0,-30.25876763
0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3.0,-234.57999700000002
1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,3.0,11.24993248
1,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,3.0,28.41693917
0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,3.0,141.2011741
1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,3.0,-36.14758596
0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,3.0,55.36062826
0,1,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,3.0,253.90428019999996
1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,3.0,39.12886369
0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,3.0,11.08972483
1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,3.0,-329.0277775
1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,0,3.0,-94.83233933
1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,3.0,-69.00813008
1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,3.0,293.57867089999996
1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,3.0,-73.97408499
1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,3.0,-62.75830072
1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,3.0,-76.17339732
0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,3.0,145.38868190000002
0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,3.0,-20.74073255
0,1,0,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,3.0,-89.14011726
0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,3.0,-8.913594446
0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,3.0,171.0922605
1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,3.0,103.3059188
0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,3.0,-191.88333459999998
0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,1,0,3.0,-109.6525156
1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,3.0,-25.58753127
0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,3.0,399.92424480000005
1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,3.0,-52.74339875
0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,3.0,21.97787199
1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,0,0,3.0,284.9673195
1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,3.0,46.74287716
0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,3.0,37.19297329
0,1,0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,3.0,-67.89104538
1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,3.0,203.65633640000001
1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,1,1,0,3.0,167.9893873
1,1,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,3.0,-12.45457803
0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,1,0,3.0,-210.43123419999998
1,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,3.0,75.44736390000001
1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,4.0,-33.22409686
1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,0,0,4.0,175.30378269999997
1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,0,1,1,4.0,-29.93997866
1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,4.0,-39.38334635
1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,4.0,-20.73864642
1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,4.0,82.44737576
1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,4.0,11.35010005
1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,4.0,22.8288999
1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,4.0,79.77599823
1,1,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,4.0,-136.7042366
1,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,4.0,-94.99529772
1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,4.0,-355.2565202
1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,4.0,25.61699071
1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,4.0,70.49857767
1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,4.0,9.666970176
1,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,4.0,217.8509242
1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,4.0,220.02621180000003
1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,4.0,158.6117081
1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,4.0,193.2469571
1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,4.0,13.88609465
1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,1,4.0,-139.04660719999998
1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,4.0,16.21194994
1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,4.0,130.2351807
1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,4.0,159.6743625
1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,4.0,-46.14875116
1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,4.0,-33.85944648
1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,4.0,-32.11220088
1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,4.0,-159.8397001
1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,4.0,97.8350573
1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,4.0,-172.3837691
1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,4.0,-110.3639098
1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,4.0,-201.2149761
1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,4.0,273.9245382
1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,4.0,-171.49247549999998
1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,4.0,133.8111116
1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,4.0,-149.16987340000003
1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4.0,-135.47237619999999
1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,1,4.0,86.50049392
1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,4.0,76.36126193
1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,4.0,-18.52971017
1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,4.0,-168.40632490000002
1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,4.0,173.1599804
1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,4.0,-53.31376547
1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,4.0,-281.9469398
1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,4.0,-224.9382663
1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,4.0,-304.9097565
1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,4.0,211.448283
1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,4.0,-210.38185249999998
1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,4.0,2.023210155
1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1,1,0,0,4.0,70.11161328
1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,4.0,-50.25724335
1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,4.0,134.3484281
1,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,4.0,17.00256701
1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,0,4.0,-81.02151252
1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,4.0,-174.50952949999999
1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,4.0,-44.63460147
1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,4.0,42.28481526
1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,4.0,-159.6838067
1,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,4.0,238.3138875
1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,4.0,-174.27510890000002
1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,4.0,-145.0055283
1,1,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,4.0,-83.73253713
1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,4.0,76.41031367
1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,4.0,-192.4784158
1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,4.0,8.188328386
1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,4.0,278.82881769999995
1,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,1,4.0,57.72449522
1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,4.0,-113.6707949
1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,4.0,166.4222038
1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,4.0,-33.13691118
1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,4.0,93.45086654
1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,4.0,-215.906784
1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,4.0,30.19630962
1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,4.0,-192.7276573
1,1,0,1,1,0,0,1,0,0,1,1,1,1,0,1,1,1,0,0,4.0,155.68985869999997
1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,1,1,4.0,143.7604976
1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,4.0,128.2663204
1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4.0,-197.2829136
1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,4.0,-183.15593090000002
1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,1,4.0,87.30366379
1,1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,4.0,-140.94103710000002
1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,4.0,79.83517221
1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,1,4.0,117.87442759999999
1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,4.0,50.86334352
1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,0,4.0,150.9949419
1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,4.0,-159.94970800000002
1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,4.0,-37.91335399
1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,4.0,73.22115625
1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,1,1,4.0,125.4162101
1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,4.0,24.72531796
1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,1,0,4.0,46.66952395
1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,4.0,-247.89772709999997
1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,4.0,-22.57565686
1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,4.0,-84.34973845
1,1,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,4.0,-105.0859405
1,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,4.0,225.23561569999995
1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,4.0,140.4392503
1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4.0,-159.0533582
1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,4.0,-49.14265996
1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,4.0,-223.49507979999998
1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,4.0,18.97138676
1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,4.0,15.89282383
1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,4.0,127.5165138
1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,4.0,208.7284279
1,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,4.0,227.7200611
1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,4.0,54.66026761
1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,4.0,76.90603847
1,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,4.0,251.77424069999998
1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,4.0,-71.85318272
1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,4.0,152.9903869
1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,4.0,279.759248
1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4.0,-272.193981
1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,4.0,30.52292701
1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,4.0,-34.42522589
1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,4.0,32.18269961
1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4.0,79.36650476
1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,4.0,-226.49777740000002
1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,4.0,-168.72337130000003
1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,4.0,62.429275600000004
1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,4.0,254.27083599999997
1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,1,1,1,4.0,-38.76610679
1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1,4.0,124.9673162
1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,1,4.0,-74.79885262
1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,4.0,-98.20079229
1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,4.0,-68.44006863
1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,4.0,140.14916330000003
1,1,1,0,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,1,4.0,-164.87435349999998
1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,4.0,112.2717878
1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,4.0,-41.32377319
1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,4.0,-16.13487129
1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,4.0,140.11265419999998
1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,4.0,117.80005109999999
1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,1,1,4.0,-15.140013199999999
1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,4.0,-173.78699650000001
1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,4.0,15.21413192
1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,4.0,-148.7167341
1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,4.0,-141.2241104
1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,4.0,0.259928373
1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,4.0,1.5709349419999998
1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,4.0,62.09286525
1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,4.0,42.84939849
1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,4.0,-196.0429445
1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,4.0,216.9387168
1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4.0,-263.6684079
1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,4.0,-19.87520336
1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,4.0,69.03367395
1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,1,4.0,-174.4550696
1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,1,4.0,-10.27623522
1,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,4.0,107.1412572
1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,4.0,96.85248288
1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,4.0,-113.7387365
1,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,4.0,181.54289450000002
1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,4.0,-92.40683294
1,1,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,0,4.0,25.44797266
1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,4.0,-35.03419997
1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,4.0,170.709039
1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,4.0,152.9194679
1,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,4.0,-65.03873956
1,1,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,4.0,-227.44869939999998
1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,4.0,-219.2489372
1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,4.0,-40.18384741
1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,4.0,-26.13827837
1,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,0,4.0,120.57889340000001
1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,4.0,136.5220305
1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,4.0,256.35348430000005
1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,4.0,-403.3277713
1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,4.0,-188.5991371
1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,4.0,-17.55623498
1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,4.0,-370.9722269
1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,4.0,-85.35401778
1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1,1,4.0,234.03448450000002
1,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,4.0,27.23143748
