demo,demo1,demo2,demo3,demo4,demo5,demo6,demo7,demo8,demo9,dv0,dv1,dv2,dv3,dv4,dv5,dv6,dv7,dv8,dv9,class,reg_target
1,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,5,-180.8444947
1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,5,-80.58560529
1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,5,175.5133566
1,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,5,-52.9148003
1,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,5,39.77275362
1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,1,0,1,1,5,2.465751636
1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,5,-94.15852543
1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,1,1,5,-59.90410575
1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,1,0,0,5,84.0864061
1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,5,54.6048771
1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,5,78.88837468
1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,5,-51.91468806
1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,5,-32.30827288
1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,5,-25.21125858
1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,5,-44.25471885
1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,5,-113.4419926
1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,5,62.44282752
1,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,5,61.08127019
1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,0,0,1,1,5,24.53466191
1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,5,-118.7871608
1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,5,40.97984261
1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,5,-23.71435686
1,1,1,0,0,1,1,1,1,1,0,0,0,1,0,1,1,0,0,1,5,38.7953684
1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,5,-59.23387545
1,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,5,46.46939954
1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,5,121.1480629
1,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,5,67.05155656
1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,5,-134.974905
1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0,5,-49.28188122
1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,5,-20.21447303
1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,5,181.6390844
1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,5,-7.622904498
1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,5,-39.66236109
1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,5,-54.71892782
1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,5,47.01008314
1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,5,-50.74018718
1,1,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,5,-21.92793737
1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,5,-72.14312463
1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,5,-25.83389854
1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,5,-192.4380305
1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,5,-63.22943966
1,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,5,-158.8389604
1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,5,-123.5891556
1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,5,130.6442571
1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,0,1,0,1,5,-71.12130892
1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,5,143.8337615
1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,5,-156.7108965
1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,5,-53.2851023
1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,5,32.1417762
1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,5,-36.6236375
1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,5,179.3863287
1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,0,5,102.362081
1,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,5,74.50696521
1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,5,140.7861365
1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,5,-71.5616838
1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,5,-166.0314482
1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,5,-123.1486653
1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,5,-56.37367031
1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,5,-156.6704236
1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,5,-96.07424423
1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,5,224.5386581
1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,5,25.92048077
1,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,5,87.55066838
1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,5,-83.28494441
1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,5,33.30940895
1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,5,116.3227053
1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,5,-132.4519144
1,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,1,1,5,-90.41262377
1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,5,-0.686077639
1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,5,-130.8798318
1,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,5,35.15802362
1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,5,152.3023077
1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,5,49.6363742
1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,5,57.42843119
1,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,5,109.5169594
1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,5,225.4409379
1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,5,-24.9634859
1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,5,-70.08725192
1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,1,0,0,1,5,-13.91274614
1,0,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,5,189.5174886
1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,5,-40.6216997
1,1,1,1,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,5,161.9546624
1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,-94.61186453
1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,5,-123.3200451
1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,5,113.4901904
1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,5,51.19676246
1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,1,5,5.910864193
1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,5,18.37436173
1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,5,74.31471886
1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,5,165.0624979
1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,5,-19.70879566
1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,5,-63.62707205
1,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,5,138.7530099
1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,5,-27.39004838
1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,5,-1.920948909
1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,5,57.50443452
1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,5,154.0064217
1,1,0,1,1,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,5,121.5953345
1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5,79.68209718
1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,5,-161.270106
1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,5,-121.7909223
1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,5,-301.4134176
1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,5,-125.5485221
1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,5,27.65782538
1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,5,105.0934973
1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,0,1,5,81.35968845
1,1,1,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,5,-63.14843685
1,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,0,0,0,5,39.99892896
1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,5,-24.93894441
1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,5,81.5332937
1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,5,56.96269673
1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,,20.2339587
1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,5,38.68120657
1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,5,176.2005094
1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,0,5,139.2255139
1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1,5,-55.96204686
1,1,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,5,87.69468687
1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,5,-120.9008706
1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,5,105.189364
1,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,5,-24.11381538
1,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,5,-213.0875084
1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,5,41.94549971
1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,5,32.72960096
1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,5,-119.0224082
1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,5,37.11290647
1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,5,64.98042865
1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,5,-75.51616291
1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,5,-150.8075304
1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,5,41.29074805
1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,5,48.36795042
1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,5,-138.4005533
1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,1,5,12.42388876
1,0,1,0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,5,86.09545144
1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,5,-11.43339964
1,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,5,-10.2301854
1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,1,,-28.00249915
1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,5,88.7607621
1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,5,-45.65936903
1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,5,-60.85253738
1,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,5,-54.21266148
1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,5,-57.64569653
1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,5,-44.29893113
1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,5,-7.091296803
1,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,5,15.07457706
1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,5,94.30651421
1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,5,21.35806182
1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,5,-104.9460195
1,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,5,2.972131235
1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,5,-15.03791934
1,0,1,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,5,-8.51905326
1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,5,42.71900467
1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,1,5,-134.6408931
1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,5,232.2736427
1,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,5,-40.37610493
1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,5,24.1747414
1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,5,65.14733265
1,0,1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,5,139.8874291
1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,5,-30.29213587
1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,5,36.66935645
1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,5,3.900721169
1,0,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,0,5,-95.29616249
1,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,5,11.77230865
1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,5,-43.55765037
1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,5,-50.94993533
1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,5,-96.66625399
1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,5,-146.6881801
1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,5,-86.61375471
1,1,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,5,2.290301614
1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,5,-18.23859209
1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,5,-54.93063624
1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,5,18.14729819
1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,5,91.18595328
1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,5,-143.6383992
1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,5,-126.9139728
1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,5,-71.0701482
1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,5,-100.3656338
1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,5,53.1183173
1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,5,178.9678874
1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,5,-72.90541977
1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,5,-89.3922445
1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,5,10.2272912
1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,5,-70.16520986
1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,5,135.3636558
1,1,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,5,-181.826763
1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,5,45.08181815
1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,5,-152.8851645
1,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0,5,-134.8754606
1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,5,65.6105401
1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,5,70.35676835
1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,5,82.29751293
1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,5,-149.8264904
1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,5,162.3402084
1,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,5,-141.2013441
1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,5,-121.4270994
1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,5,-11.86167249
1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,5,-115.7620359
1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,5,14.31066057
1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,5,33.95750388
1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,5,107.5075872
1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,5,-102.300864
1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,5,2.417731776
1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,5,67.81771155
1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,5,-14.32760243
1,0,1,0,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,5,38.03354941
1,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0,5,-24.02356337
1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,5,-29.03388428
1,1,0,1,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,5,-65.49554451
1,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,5,-4.563690112
1,0,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1,5,2.375081242
1,1,0,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,5,-196.5463898
1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,5,-210.0971309
1,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,5,-80.18062873
1,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,5,-19.68994401
1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,5,26.2670819
1,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,5,102.0620025
1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,5,-52.11633685
1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,5,66.9025154
1,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,5,190.6525991
1,0,1,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,5,-48.89751882
1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1,5,35.64939015
1,0,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,1,1,5,-9.28536144
1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0,5,-99.72761041
1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,5,170.2979361
1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,5,2.12142312
1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,5,-88.14488947
1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,5,-19.69717382
1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,5,-120.6898455
1,0,1,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,5,-14.97321529
1,1,0,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,5,-250.3272924
1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,5,74.14331187
1,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,5,-181.0768987
1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,1,1,0,1,1,5,-189.2595818
1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,5,-91.81237312
1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,1,0,5,50.90074756
1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,5,139.437827
1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,5,112.869632
1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,1,0,1,1,5,-34.35049541
1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,5,112.0507515
1,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,5,87.04705523
1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,5,2.383552219
1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,,-156.7987232
1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,5,-125.2651329
1,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,0,1,1,0,5,20.46295285
1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,5,-104.8071945
1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,5,-71.46510637
1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,5,17.74300193
1,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,5,47.15868345
1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,1,5,88.91591991
1,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,5,57.66564563
1,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,5,23.52206549
1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,5,78.09497036
1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,5,15.49322413
1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,5,115.8190822
1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,5,174.9982477
1,1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,5,-81.35131337
1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,1,5,-319.8082022
1,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,5,15.76511206
1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,5,198.2613133
1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,5,184.1014421
1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,5,65.54989286
1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,5,126.7356053
1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,5,52.12071557
1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,5,56.00570169
1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,5,-103.5734738
1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,5,3.415214742
1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,5,10.43082467
1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,5,35.73491392
1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,1,5,149.8987058
1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,5,-106.5698168
1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,5,-125.4898043
1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,5,-52.34592393
1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,5,-59.09212064
1,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,5,-91.62764401
1,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,5,29.92229886
1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,5,-21.59622517
1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,5,88.63055223
1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,5,-159.3864418
1,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,5,7.368721883
1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,5,-2.408886642
1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0,5,55.93741824
1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,0,5,-29.21731013
1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,5,38.00883328
1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,5,135.1281997
1,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,5,54.1726472
1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,1,1,5,-40.02279272
1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,5,-150.8494709
1,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,5,-71.83355196
